,year,home_team,home_goals,home_Possession %,home_Total Shots,home_On Target,home_Off Target,home_Blocked,home_Passing %,home_Clear-Cut Chances,home_Corners,home_Offsides,home_Tackles %,home_Aerial Duels %,home_Saves,home_Fouls Committed,home_Fouls Won,home_Yellow Cards,home_Red Cards,away_team,away_goals,away_Possession %,away_Total Shots,away_On Target,away_Off Target,away_Blocked,away_Passing %,away_Clear-Cut Chances,away_Corners,away_Offsides,away_Tackles %,away_Aerial Duels %,away_Saves,away_Fouls Committed,away_Fouls Won,away_Yellow Cards,away_Red Cards,home_form_1,home_form_2,home_form_3,home_form_4,home_form_5,home_form_6,away_form_1,away_form_2,away_form_3,away_form_4,away_form_5,away_form_6,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
868,2018-19,Stuttgart,1,39.9,13,2,8,3,67.5,1,4,2,62.5,68.9,6,9,15,4,0,Hoffenheim,1,60.1,21,8,10,3,81.7,3,9,1,66.7,31.1,1,15,9,2,0,1 - 1,1 - 1,2 - 0,1 - 1,4 - 1,2 - 3,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,R Zieler,O Kabak,B Pavard,M Kempf,A Beck,S Ascacibar,G Castro,E Insúa,A Esswein,S Zuber,M Gomez,O Baumann,S Posch,K Vogt,E Bicakcic,P Kaderábek,K Demirbay,F Grillitsch,N Schulz,A Kramaric,Joelinton ,I Belfodil
869,2018-19,Wolfsburg,5,59.4,18,10,3,5,84,4,7,3,75,36,4,16,9,1,0,F Dusseldorf,2,40.6,18,6,9,3,79.7,3,5,1,68.4,64,4,9,15,1,0,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,1 - 0,0 - 3,2 - 2,1 - 2,1 - 0,1 - 2,K Casteels,W de Asevedo Furtado,R Knoche,J Brooks,J Roussillon,Y Gerhardt,J Guilavogui,M Arnold,A Mehmedi,W Weghorst,J Brekalo,M Rensing,M Zimmermann,K Ayhan,M Kaminski,N Gießelmann,A Bodzek,D Lukebakio,A Barkok,K Stöger,B Raman,R Hennings
870,2018-19,Hertha,2,48.1,7,4,3,0,75.8,1,4,6,68.2,60.9,5,10,5,1,2,B Dortmund,3,51.9,25,8,9,8,78.9,1,10,5,63.6,39.1,2,6,10,3,0,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,R Jarstein,N Stark,K Rekik,J Torunarigha,V Lazaro,A Maier,M Grujic,M Mittelstädt,O Duda,S Kalou,D Selke,R Bürki,M Wolf,M Akanji,D Zagadou,A Diallo,J Weigl,T Delaney,C Pulisic,M Reus,J Sancho,J Bruun Larsen
871,2018-19,M'gladbach,1,54.1,12,2,7,3,87.9,1,10,1,46.2,65.4,1,11,13,0,0,Freiburg,1,45.9,10,2,2,6,86.6,0,6,0,81,34.6,1,13,10,3,0,6 - 0,1 - 0,2 - 2,3 - 2,2 - 2,1 - 1,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,Y Sommer,F Johnson,N Elvedi,T Jantschke,O Wendt,D Zakaria,T Strobl,J Hofmann,T Hazard,L Stindl,A Pléa,A Schwolow,P Stenzel,K Schlotterbeck,D Heintz,C Günter,J Haberer,M Frantz,A Abrashi,V Grifo,L Waldschmidt,N Petersen
872,2018-19,F Dusseldorf,0,45.3,6,3,2,1,75.6,0,1,2,55.6,50,3,9,14,1,0,Frankfurt,3,54.7,15,6,6,3,83.4,4,5,2,68.2,50,3,16,9,2,0,1 - 0,0 - 3,2 - 2,1 - 2,1 - 0,1 - 2,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,M Rensing,M Zimmermann,K Ayhan,M Kaminski,N Gießelmann,M Sobottka,B Raman,A Barkok,O Fink,D Kownacki,D Lukebakio,K Trapp,A Touré,M Hasebe,M Hinteregger,G Fernandes,D da Costa,J de Guzmán,S Rode,F Kostic,L Jovic,G Paciência
873,2018-19,Hoffenheim,2,64.1,16,6,6,4,85.2,2,8,0,83.3,57.1,4,11,7,3,0,Nurnberg,1,35.9,11,5,4,2,73.6,1,3,2,64.7,42.9,4,9,10,2,0,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,2 - 3,1 - 1,2 - 2,2 - 3,1 - 0,1 - 1,O Baumann,S Posch,K Vogt,E Bicakcic,P Kaderábek,N Amiri,F Grillitsch,A Kramaric,N Schulz,I Belfodil,Joelinton ,C Mathenia,E Valentini,L Mühl,Ewerton ,T Leibold,S Kerk,H Behrens,P Erras,E Löwen,Y Kubo,M Ishak
874,2018-19,Hannover,2,39.4,12,5,2,5,55.1,1,6,7,60.9,46,2,15,15,3,0,Leverkusen,3,60.6,17,5,8,4,71.4,4,6,4,55.9,54,3,15,14,1,0,1 - 4,3 - 0,0 - 1,4 - 1,1 - 2,2 - 0,4 - 2,0 - 1,3 - 1,6 - 2,1 - 0,1 - 1,M Esser,J Korb,K Wimmer,W Anton,M Albornoz,L Maina,M Bakalorz,P Schwegler,W Souza Silva,G Haraguchi,Jonathas ,L Hrádecky,M Weiser,J Tah,A Dragovic,T Jedvaj,C Aránguiz,J Baumgartlinger,J Brandt,K Havertz,K Volland,L Bailey
875,2018-19,Bay Munich,6,60.1,20,12,7,1,88.2,5,7,2,66.7,53.3,1,10,6,0,0,Wolfsburg,0,39.9,4,1,2,1,79.3,0,2,3,81.8,46.7,6,8,10,1,0,6 - 2,2 - 1,2 - 1,5 - 0,4 - 0,4 - 1,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,M Neuer,J Kimmich,J Boateng,M Hummels,Rafinha ,Javi Martínez ,Thiago ,T Müller,J Rodríguez,S Gnabry,R Lewandowski,K Casteels,W de Asevedo Furtado,R Knoche,J Brooks,J Roussillon,Y Gerhardt,J Guilavogui,M Arnold,A Mehmedi,W Weghorst,J Brekalo
876,2018-19,B Dortmund,3,75,18,8,3,7,87.8,4,8,2,83.3,41.2,0,7,10,3,0,Stuttgart,1,25,7,1,5,1,67.2,2,1,0,57.7,58.8,5,10,6,3,0,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,1 - 1,1 - 1,2 - 0,1 - 1,4 - 1,2 - 3,R Bürki,M Wolf,M Akanji,A Diallo,A Hakimi,A Witsel,J Sancho,M Götze,M Reus,R Guerreiro,P Alcácer,R Zieler,A Beck,O Kabak,B Pavard,M Kempf,E Insúa,S Ascacibar,G Castro,S Zuber,A Esswein,N González
877,2018-19,RB Leipzig,0,68.1,16,4,8,4,83.4,6,7,4,61.9,55.6,3,12,9,1,0,FC Augsburg,0,31.9,5,3,1,1,59.7,0,4,3,58.8,44.4,4,10,12,1,0,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,P Gulácsi,L Klostermann,I Konate,W Orban,M Halstenberg,T Adams,K Kampl,M Sabitzer,K Laimer,M Santos Carneiro Da Cunha,T Werner,G Kobel,J Schmid,K Danso,R Khedira,P Max,J Koo,D Baier,M Gregoritsch,G Teigl,S Córdova,F Jensen
878,2018-19,Freiburg,2,35.2,9,4,5,0,71.1,1,3,2,52.9,31.8,5,10,15,1,0,Hertha,1,64.8,16,6,6,4,80,1,6,3,86.7,68.2,3,17,10,3,0,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,A Schwolow,L Kübler,P Lienhart,D Heintz,C Günter,M Frantz,A Abrashi,J Haberer,L Waldschmidt,V Grifo,N Petersen,R Jarstein,N Stark,K Rekik,J Torunarigha,L Klünter,M Grujic,F Lustenberger,M Mittelstädt,O Duda,V Ibisevic,S Kalou
879,2018-19,Mainz,0,44.6,13,2,9,2,82.4,0,2,2,54.5,45.8,4,12,4,2,0,M'gladbach,1,55.4,10,5,2,3,84,1,6,0,66.7,54.2,2,5,12,0,0,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,6 - 0,1 - 0,2 - 2,3 - 2,2 - 2,1 - 1,F Müller,D Brosinski,S Bell,M Niakhate,A Martin Caricol,L Öztunali,J Gbamin,D Latza,J Boëtius,R Quaison,A Ujah,Y Sommer,F Johnson,N Elvedi,T Jantschke,O Wendt,D Zakaria,T Strobl,J Hofmann,T Hazard,L Stindl,A Pléa
880,2018-19,W Bremen,4,56.3,20,7,7,6,76.1,3,4,2,77.8,38,6,18,10,2,0,Schalke,2,43.7,14,8,5,1,65.8,2,5,3,64.7,62,3,10,17,1,0,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,J Pavlenka,T Gebre Selassie,M Veljkovic,N Moisander,L Augustinsson,M Eggestein,P Bargfrede,D Klaassen,M Kruse,C Pizarro,M Rashica,A Nübel,J Bruma,B Stambouli,M Nastasic,D Caligiuri,W McKennie,N Bentaleb,B Oczipka,B Embolo,S Skrzybski,G Burgstaller
881,2018-19,Stuttgart,5,50.7,14,8,5,1,72,4,7,0,59.1,51.9,0,15,16,2,0,Hannover,1,49.3,3,1,2,0,73.1,1,0,4,50,48.1,3,17,15,2,0,1 - 1,1 - 1,2 - 0,1 - 1,4 - 1,2 - 3,1 - 4,3 - 0,0 - 1,4 - 1,1 - 2,2 - 0,R Zieler,A Beck,O Kabak,B Pavard,M Kempf,E Insúa,A Esswein,S Ascacibar,G Castro,S Zuber,M Gomez,M Esser,O Sorg,F Trevizan Martins,K Wimmer,G Haraguchi,W Anton,P Schwegler,M Albornoz,T Asano,H Weydandt,B Wood
882,2018-19,Wolfsburg,1,58.8,13,5,3,5,82,2,6,3,81.8,52.6,2,10,22,0,0,W Bremen,1,41.2,12,3,7,2,71.5,2,4,0,57.1,47.4,4,22,8,2,0,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,K Casteels,W de Asevedo Furtado,R Knoche,J Brooks,J Roussillon,J Guilavogui,Y Gerhardt,M Arnold,A Mehmedi,F Klaus,W Weghorst,J Pavlenka,T Gebre Selassie,S Langkamp,N Moisander,L Augustinsson,P Bargfrede,M Eggestein,D Klaassen,M Kruse,J Eggestein,M Rashica
883,2018-19,Leverkusen,2,73,18,5,6,7,92.1,3,7,2,50,70,3,11,7,0,0,Freiburg,0,27,8,3,4,1,72.8,0,2,1,57.9,30,3,7,11,0,0,4 - 2,0 - 1,3 - 1,6 - 2,1 - 0,1 - 1,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,L Hrádecky,M Weiser,J Tah,S Bender,T Jedvaj,C Aránguiz,J Baumgartlinger,J Brandt,K Havertz,K Volland,L Bailey,A Schwolow,L Kübler,P Lienhart,D Heintz,C Günter,J Haberer,M Frantz,A Abrashi,V Grifo,L Waldschmidt,N Petersen
884,2018-19,Frankfurt,3,50.2,19,10,7,2,77.3,5,4,1,56.7,56.8,5,9,16,0,0,Hoffenheim,2,49.8,20,7,10,3,76.2,1,3,1,73.7,43.2,7,17,8,1,1,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,K Trapp,A Touré,M Hinteregger,O Ndicka,D da Costa,M Hasebe,S Rode,F Kostic,M Gacinovic,S Haller,A Rebic,O Baumann,K Adams Nuhu,F Grillitsch,S Posch,J Brenet,N Amiri,K Demirbay,N Schulz,Joelinton ,A Kramaric,I Belfodil
885,2018-19,Nurnberg,0,45,7,1,4,2,62.6,0,5,5,77.8,58.2,4,10,17,2,0,RB Leipzig,1,55,12,5,4,3,72.6,1,8,2,57.9,41.8,1,18,9,3,0,2 - 3,1 - 1,2 - 2,2 - 3,1 - 0,1 - 1,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,C Mathenia,E Valentini,L Mühl,Ewerton ,T Leibold,Y Kubo,E Löwen,P Erras,H Behrens,S Kerk,M Ishak,P Gulácsi,L Klostermann,I Konate,W Orban,M Halstenberg,T Adams,K Kampl,M Sabitzer,K Laimer,Y Poulsen,M Santos Carneiro Da Cunha
886,2018-19,Hertha,2,60.3,11,4,4,3,79.2,1,4,0,64.7,55.7,1,13,10,0,0,Mainz,1,39.7,13,1,9,3,66.7,1,1,2,81.3,44.3,2,10,13,2,0,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,R Jarstein,N Stark,F Lustenberger,J Torunarigha,V Lazaro,A Maier,M Grujic,M Mittelstädt,O Duda,S Kalou,D Selke,F Müller,G Donati,S Bell,M Niakhate,A Martin Caricol,L Öztunali,J Gbamin,D Latza,R Quaison,A Ujah,K Onisiwo
887,2018-19,Schalke,0,54.7,7,2,4,1,74.6,1,1,1,87,47.8,1,17,16,4,0,F Dusseldorf,4,45.3,14,5,6,3,71.6,3,1,0,57.1,52.2,2,18,16,2,0,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,1 - 0,0 - 3,2 - 2,1 - 2,1 - 0,1 - 2,A Nübel,J Bruma,S Sané,M Nastasic,D Caligiuri,B Stambouli,N Bentaleb,H Mendyl,M Uth,G Burgstaller,A Harit,M Rensing,M Zimmermann,K Ayhan,M Kaminski,N Gießelmann,M Sobottka,B Raman,A Barkok,O Fink,D Kownacki,D Lukebakio
888,2018-19,FC Augsburg,2,28.1,9,4,2,3,68,0,2,2,58.3,42.9,7,15,11,1,0,B Dortmund,1,71.9,17,8,6,3,87.5,4,4,2,50,57.1,2,11,15,2,0,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,G Kobel,J Schmid,K Danso,R Khedira,K Stafylidis,D Baier,A Hahn,J Koo,M Gregoritsch,P Max,D Ji,R Bürki,A Hakimi,M Akanji,D Zagadou,A Diallo,A Witsel,T Delaney,J Sancho,M Reus,J Bruun Larsen,M Götze
889,2018-19,RB Leipzig,1,51.8,14,4,7,3,68.1,2,6,3,59.1,60,3,18,21,0,0,Hoffenheim,1,48.2,7,4,2,1,69.1,1,4,8,61.5,40,3,21,16,1,0,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,P Gulácsi,I Konate,S Ilsanker,W Orban,L Klostermann,M Sabitzer,D Demme,K Laimer,M Halstenberg,Y Poulsen,M Santos Carneiro Da Cunha,O Baumann,P Kaderábek,K Adams Nuhu,S Posch,N Schulz,K Demirbay,F Grillitsch,N Amiri,Joelinton ,A Kramaric,I Belfodil
890,2018-19,Hannover,0,50.5,9,3,5,1,75.5,1,3,1,53.8,47.1,5,11,13,1,0,Frankfurt,3,49.5,14,8,5,1,76.4,3,5,2,68.4,52.9,3,13,11,1,0,1 - 4,3 - 0,0 - 1,4 - 1,1 - 2,2 - 0,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,M Esser,W Anton,F Trevizan Martins,K Wimmer,G Haraguchi,M Bakalorz,P Schwegler,M Ostrzolek,T Asano,H Weydandt,N Müller,K Trapp,A Touré,M Hinteregger,O Ndicka,D da Costa,M Hasebe,S Rode,F Kostic,A Rebic,S Haller,L Jovic
891,2018-19,B Dortmund,3,33.6,9,4,3,2,74.9,1,3,1,65.4,41.7,2,10,9,1,0,Leverkusen,2,66.4,13,4,5,4,88.1,3,8,2,69.2,58.3,1,9,10,2,0,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,4 - 2,0 - 1,3 - 1,6 - 2,1 - 0,1 - 1,R Bürki,A Hakimi,M Akanji,D Zagadou,A Diallo,J Weigl,A Witsel,J Sancho,M Götze,R Guerreiro,P Alcácer,L Hrádecky,M Weiser,J Tah,S Bender,T Jedvaj,C Aránguiz,J Baumgartlinger,J Brandt,K Havertz,K Volland,L Bailey
892,2018-19,Bay Munich,1,61.8,12,4,6,2,84.5,0,11,6,55,46.4,1,12,7,2,0,Hertha,0,38.2,9,2,4,3,73,0,3,2,76.7,53.6,3,8,12,0,1,6 - 2,2 - 1,2 - 1,5 - 0,4 - 0,4 - 1,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,M Neuer,J Kimmich,N Süle,J Boateng,D Alaba,J Rodríguez,Javi Martínez ,L Goretzka,S Gnabry,R Lewandowski,F Ribéry,R Jarstein,N Stark,F Lustenberger,K Rekik,V Lazaro,A Maier,M Grujic,M Mittelstädt,O Duda,D Selke,S Kalou
893,2018-19,M'gladbach,0,57.6,16,5,6,5,84.8,2,12,3,37.5,35.5,0,15,11,2,0,Wolfsburg,3,42.4,6,3,0,3,81.2,0,1,0,28.6,64.5,4,11,14,1,0,6 - 0,1 - 0,2 - 2,3 - 2,2 - 2,1 - 1,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,Y Sommer,F Johnson,M Ginter,N Elvedi,O Wendt,F Neuhaus,C Kramer,D Zakaria,P Herrmann,L Stindl,T Hazard,K Casteels,W de Asevedo Furtado,R Knoche,J Brooks,J Roussillon,Y Gerhardt,J Guilavogui,M Arnold,R Steffen,W Weghorst,J Brekalo
894,2018-19,Mainz,3,40.1,20,6,7,7,68.3,2,2,4,61.1,48.6,3,11,15,4,0,Schalke,0,59.9,10,3,4,3,78.2,1,3,2,56,51.4,3,15,10,2,0,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,F Müller,G Donati,S Bell,M Niakhate,A Martin Caricol,L Öztunali,J Gbamin,D Latza,J Boëtius,K Onisiwo,A Ujah,A Nübel,J Bruma,S Sané,M Nastasic,O Mascarell,D Caligiuri,N Bentaleb,S Rudy,B Oczipka,M Uth,S Skrzybski
895,2018-19,Freiburg,5,40.8,19,11,4,4,73.9,3,8,2,52.6,43.2,3,15,16,0,0,FC Augsburg,1,59.2,14,4,8,2,79.8,3,1,1,66.7,56.8,6,17,14,3,1,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,A Schwolow,L Kübler,P Lienhart,D Heintz,C Okoroji,J Haberer,M Frantz,A Abrashi,V Grifo,L Waldschmidt,N Petersen,G Kobel,J Schmid,R Khedira,R Oxford,K Stafylidis,D Ji,D Baier,J Koo,P Max,M Gregoritsch,S Córdova
896,2018-19,F Dusseldorf,2,74.9,18,7,7,4,88.9,2,7,2,50,64.4,1,14,7,3,0,Nurnberg,1,25.1,6,2,3,1,64.7,0,3,1,70.6,35.6,6,10,14,4,1,1 - 0,0 - 3,2 - 2,1 - 2,1 - 0,1 - 2,2 - 3,1 - 1,2 - 2,2 - 3,1 - 0,1 - 1,J Drobny,M Zimmermann,K Ayhan,M Kaminski,N Gießelmann,B Raman,K Stöger,A Morales,D Lukebakio,K Karaman,D Kownacki,C Mathenia,E Valentini,L Mühl,Ewerton ,T Leibold,M Pereira,E Löwen,O Petrák,H Behrens,Y Kubo,A Zrelák
897,2018-19,W Bremen,1,69,15,4,8,3,83.4,1,4,1,50,53.7,3,7,9,1,0,Stuttgart,1,31,8,4,3,1,63.1,1,2,4,50,46.3,3,9,7,3,0,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,1 - 1,1 - 1,2 - 0,1 - 1,4 - 1,2 - 3,J Pavlenka,T Gebre Selassie,S Langkamp,N Moisander,L Augustinsson,M Eggestein,N Sahin,D Klaassen,M Kruse,J Sargent,M Rashica,R Zieler,A Beck,O Kabak,B Pavard,M Kempf,E Insúa,A Esswein,S Ascacibar,G Castro,S Zuber,M Gomez
898,2018-19,Nurnberg,0,27.7,7,2,3,2,71.1,1,3,1,53.8,58.3,6,8,9,1,0,B Dortmund,0,72.3,17,6,7,4,91.1,0,12,2,85.7,41.7,2,9,8,1,0,2 - 3,1 - 1,2 - 2,2 - 3,1 - 0,1 - 1,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,C Mathenia,E Valentini,L Mühl,Ewerton ,T Leibold,O Petrák,Y Kubo,E Löwen,H Behrens,M Pereira,A Zrelák,R Bürki,M Wolf,J Weigl,D Zagadou,A Diallo,T Delaney,A Witsel,J Sancho,M Philipp,R Guerreiro,M Götze
899,2018-19,Frankfurt,1,40.7,13,4,4,5,77,1,8,7,87.5,61.9,4,12,8,3,0,M'gladbach,1,59.3,14,5,6,3,84.2,2,7,0,50,38.1,3,8,12,1,0,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,6 - 0,1 - 0,2 - 2,3 - 2,2 - 2,1 - 1,K Trapp,M Hinteregger,M Hasebe,O Ndicka,D da Costa,G Fernandes,J de Guzmán,F Kostic,M Gacinovic,S Haller,A Rebic,Y Sommer,F Johnson,M Ginter,N Elvedi,O Wendt,D Zakaria,C Kramer,F Neuhaus,P Herrmann,L Stindl,T Hazard
900,2018-19,Leverkusen,2,84.2,13,7,2,4,93.2,2,5,3,62.5,45.7,0,7,11,1,0,F Dusseldorf,0,15.8,3,0,3,0,69.5,0,4,3,62.5,54.3,5,11,6,3,0,4 - 2,0 - 1,3 - 1,6 - 2,1 - 0,1 - 1,1 - 0,0 - 3,2 - 2,1 - 2,1 - 0,1 - 2,L Hrádecky,M Weiser,J Tah,A Dragovic,B Wendell,K Havertz,C Aránguiz,J Brandt,K Bellarabi,K Volland,L Bailey,J Drobny,J Zimmer,A Hoffmann,M Kaminski,M Suttner,M Zimmermann,A Morales,D Lukebakio,O Fink,N Gießelmann,K Karaman
901,2018-19,Hoffenheim,3,61,27,11,11,5,85.6,5,10,3,70,62.5,1,16,6,0,0,Hannover,0,39,6,1,4,1,77.6,1,6,1,58.3,37.5,7,6,15,1,0,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,1 - 4,3 - 0,0 - 1,4 - 1,1 - 2,2 - 0,O Baumann,K Adams Nuhu,K Vogt,S Posch,P Kaderábek,N Amiri,K Demirbay,N Schulz,I Belfodil,A Kramaric,Joelinton ,M Esser,J Korb,W Anton,F Trevizan Martins,K Wimmer,M Ostrzolek,N Müller,M Bakalorz,W Souza Silva,G Haraguchi,Jonathas 
902,2018-19,Schalke,0,44.7,12,2,7,3,82.7,0,4,2,83.3,60.5,3,10,13,0,1,Freiburg,0,55.3,12,3,4,5,82.6,2,9,1,68.4,39.5,2,15,10,2,1,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,R Fährmann,W McKennie,S Sané,M Nastasic,B Oczipka,S Serdar,O Mascarell,A Harit,M Uth,R Matondo,A Kutucu,A Schwolow,L Kübler,P Lienhart,D Heintz,C Günter,M Frantz,A Abrashi,J Haberer,V Grifo,N Petersen,L Höler
903,2018-19,Stuttgart,1,48.5,8,3,3,2,71.1,1,5,7,47.6,48.4,1,19,11,1,0,RB Leipzig,3,51.5,8,4,3,1,71,1,4,4,57.1,51.6,2,13,18,1,0,1 - 1,1 - 1,2 - 0,1 - 1,4 - 1,2 - 3,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,R Zieler,A Beck,O Kabak,B Pavard,M Kempf,E Insúa,A Esswein,S Ascacibar,G Castro,S Zuber,M Gomez,P Gulácsi,L Klostermann,I Konate,W Orban,M Halstenberg,T Adams,D Demme,M Sabitzer,E Forsberg,Y Poulsen,T Werner
904,2018-19,Wolfsburg,3,51.5,17,6,9,2,76.5,1,4,0,63.2,48.5,4,6,11,1,0,Mainz,0,48.5,12,4,6,2,77.1,1,7,1,55.6,51.5,3,12,6,1,0,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,K Casteels,W de Asevedo Furtado,R Knoche,J Brooks,J Roussillon,Y Gerhardt,J Guilavogui,M Arnold,R Steffen,W Weghorst,J Brekalo,F Müller,D Brosinski,S Bell,M Niakhate,A Martin Caricol,J Gbamin,P Malong,D Latza,J Boëtius,J Mateta,R Quaison
905,2018-19,Hertha,1,39.3,11,2,5,4,70.9,2,4,3,66.7,70,1,17,11,3,0,W Bremen,1,60.7,8,2,4,2,80,0,3,3,62.5,30,1,12,16,3,0,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,R Jarstein,N Stark,K Rekik,J Torunarigha,V Lazaro,M Grujic,F Lustenberger,M Mittelstädt,O Duda,D Selke,S Kalou,J Pavlenka,S Langkamp,P Bargfrede,N Moisander,T Gebre Selassie,M Eggestein,D Klaassen,L Augustinsson,M Kruse,J Eggestein,M Rashica
906,2018-19,FC Augsburg,2,28.9,8,2,5,1,68.9,1,1,1,50,28.1,5,14,13,1,0,Bay Munich,3,71.1,17,8,6,3,90,5,9,2,45.5,71.9,1,13,13,2,0,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,6 - 2,2 - 1,2 - 1,5 - 0,4 - 0,4 - 1,G Kobel,R Oxford,R Khedira,K Danso,J Schmid,J Morávek,K Stafylidis,P Max,D Ji,S Córdova,M Gregoritsch,M Neuer,J Kimmich,N Süle,M Hummels,D Alaba,L Goretzka,Thiago ,J Rodríguez,S Gnabry,R Lewandowski,K Coman
907,2018-19,W Bremen,4,40.2,13,5,5,3,71.8,2,3,1,66.7,52.6,3,6,12,0,0,FC Augsburg,0,59.8,13,3,5,5,81.4,2,2,3,63.6,47.4,1,13,5,1,0,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,J Pavlenka,T Gebre Selassie,S Langkamp,N Moisander,L Augustinsson,M Eggestein,P Bargfrede,D Klaassen,J Eggestein,M Kruse,M Rashica,G Kobel,R Oxford,R Khedira,K Stafylidis,J Schmid,J Morávek,D Baier,P Max,D Ji,M Gregoritsch,A Finnbogason
908,2018-19,F Dusseldorf,3,43.3,15,6,6,3,71.3,3,5,2,43.8,54,2,20,8,3,0,Stuttgart,0,56.7,15,2,9,4,79.4,1,4,2,69.2,46,3,8,18,4,1,1 - 0,0 - 3,2 - 2,1 - 2,1 - 0,1 - 2,1 - 1,1 - 1,2 - 0,1 - 1,4 - 1,2 - 3,M Rensing,K Ayhan,A Bodzek,M Kaminski,J Zimmer,M Zimmermann,K Stöger,O Fink,N Gießelmann,D Lukebakio,K Karaman,R Zieler,B Pavard,O Kabak,M Kempf,E Insúa,A Esswein,S Ascacibar,C Gentner,S Zuber,D Didavi,N González
909,2018-19,B Dortmund,3,59.1,16,7,6,3,87.7,2,7,3,61.1,61.9,3,7,14,0,0,Hoffenheim,3,40.9,14,6,5,3,81,4,8,1,62.5,38.1,4,14,7,3,0,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,R Bürki,L Piszczek,J Weigl,A Diallo,A Hakimi,M Dahoud,A Witsel,J Sancho,M Philipp,R Guerreiro,M Götze,O Baumann,E Bicakcic,S Posch,B Hübner,F Grillitsch,P Kaderábek,L Bittencourt,K Demirbay,N Schulz,Joelinton ,A Kramaric
